Predicted Price,Date
1559.200927734375,2012-10-26
1556.89013671875,2012-10-31
1527.819091796875,2012-11-01
1519.5345458984375,2012-11-02
1507.8153076171875,2012-11-05
1485.0264892578125,2012-11-06
1481.650146484375,2012-11-07
1482.45751953125,2012-11-08
1477.6898193359375,2012-11-09
1452.3814697265625,2012-11-12
1403.857421875,2012-11-13
1397.76953125,2012-11-14
1450.86767578125,2012-11-15
1441.1256103515625,2012-11-16
1429.3468017578125,2012-11-19
1420.4454345703125,2012-11-20
1433.7474365234375,2012-11-21
1438.329833984375,2012-11-23
1432.6168212890625,2012-11-26
1444.955322265625,2012-11-27
1463.2191162109375,2012-11-28
1472.5606689453125,2012-11-29
1475.3653564453125,2012-11-30
1461.2452392578125,2012-12-03
1470.928955078125,2012-12-04
1472.2196044921875,2012-12-05
1487.8681640625,2012-12-06
1503.878662109375,2012-12-07
1513.9696044921875,2012-12-10
1506.078125,2012-12-11
1511.5364990234375,2012-12-12
1506.6405029296875,2012-12-13
1506.044677734375,2012-12-14
1502.6954345703125,2012-12-17
1509.28173828125,2012-12-18
1507.4146728515625,2012-12-19
1484.1878662109375,2012-12-20
1453.2069091796875,2012-12-21
1436.11572265625,2012-12-24
1434.04150390625,2012-12-26
1435.0400390625,2012-12-27
1430.5767822265625,2012-12-28
1428.974853515625,2012-12-31
1416.69580078125,2013-01-02
1412.80029296875,2013-01-03
1393.3878173828125,2013-01-04
1387.259521484375,2013-01-07
1390.4776611328125,2013-01-08
1410.6492919921875,2013-01-09
1413.8609619140625,2013-01-10
1413.3641357421875,2013-01-11
1407.4110107421875,2013-01-14
1471.906005859375,2013-01-15
1460.1865234375,2013-01-16
1457.541015625,2013-01-17
1467.069091796875,2013-01-18
1455.312744140625,2013-01-22
1475.1593017578125,2013-01-23
1471.354248046875,2013-01-24
1455.5538330078125,2013-01-25
1461.2611083984375,2013-01-28
1468.8466796875,2013-01-29
1472.0660400390625,2013-01-30
1496.1865234375,2013-01-31
1507.576171875,2013-02-01
1500.1607666015625,2013-02-04
1503.205322265625,2013-02-05
1503.6192626953125,2013-02-06
1506.052978515625,2013-02-07
1512.4659423828125,2013-02-08
1511.2794189453125,2013-02-11
1478.827392578125,2013-02-12
1457.697021484375,2013-02-13
1449.32373046875,2013-02-14
1448.6561279296875,2013-02-15
1451.861328125,2013-02-19
1489.2440185546875,2013-02-20
1510.0986328125,2013-02-21
1514.1907958984375,2013-02-22
1512.718994140625,2013-02-25
1475.3267822265625,2013-02-26
1455.061279296875,2013-02-27
1454.19921875,2013-02-28
1463.9691162109375,2013-03-01
1457.56201171875,2013-03-04
1460.33056640625,2013-03-05
1475.95703125,2013-03-06
1471.5513916015625,2013-03-07
1469.286376953125,2013-03-08
1477.737548828125,2013-03-11
1486.2803955078125,2013-03-12
1476.06640625,2013-03-13
1455.657470703125,2013-03-14
1469.455810546875,2013-03-15
1456.2744140625,2013-03-18
1447.6162109375,2013-03-19
1440.789794921875,2013-03-20
1439.402099609375,2013-03-21
1463.9542236328125,2013-03-22
1468.6207275390625,2013-03-25
1456.0003662109375,2013-03-26
1453.7001953125,2013-03-27
1460.1724853515625,2013-03-28
1468.5543212890625,2013-04-01
1432.8294677734375,2013-04-02
1427.3865966796875,2013-04-03
1422.7879638671875,2013-04-04
1411.8074951171875,2013-04-05
1406.8768310546875,2013-04-08
1413.2698974609375,2013-04-09
1437.738525390625,2013-04-10
1445.0830078125,2013-04-11
1446.55078125,2013-04-12
1449.78759765625,2013-04-15
1442.595947265625,2013-04-16
1439.7081298828125,2013-04-17
1447.9417724609375,2013-04-18
1455.1063232421875,2013-04-19
1443.53564453125,2013-04-22
1430.784423828125,2013-04-23
1439.950439453125,2013-04-24
1430.75341796875,2013-04-25
1432.2662353515625,2013-04-26
1440.6656494140625,2013-04-29
1459.4434814453125,2013-04-30
1469.9119873046875,2013-05-01
1438.6868896484375,2013-05-02
1423.904541015625,2013-05-03
1434.30419921875,2013-05-06
1438.5693359375,2013-05-07
1441.5458984375,2013-05-08
1456.2508544921875,2013-05-09
1467.8721923828125,2013-05-10
1470.5440673828125,2013-05-13
1480.178466796875,2013-05-14
1514.08837890625,2013-05-15
1432.1878662109375,2013-05-16
1427.7481689453125,2013-05-17
1462.419189453125,2013-05-20
1487.486328125,2013-05-21
1503.723388671875,2013-05-22
1512.2960205078125,2013-05-23
1536.8775634765625,2013-05-24
1520.9522705078125,2013-05-28
1515.383056640625,2013-05-29
1511.8729248046875,2013-05-30
1497.156494140625,2013-05-31
1504.4381103515625,2013-06-03
1521.031982421875,2013-06-04
1521.5577392578125,2013-06-05
1531.3887939453125,2013-06-06
1527.156005859375,2013-06-07
1526.0699462890625,2013-06-10
1519.345703125,2013-06-11
1527.6588134765625,2013-06-12
1541.1607666015625,2013-06-13
1531.8258056640625,2013-06-14
1511.248046875,2013-06-17
1497.2296142578125,2013-06-18
1506.512451171875,2013-06-19
1510.4990234375,2013-06-20
1500.400634765625,2013-06-21
1492.4456787109375,2013-06-24
1493.420654296875,2013-06-25
1507.228271484375,2013-06-26
1516.1253662109375,2013-06-27
1521.3089599609375,2013-06-28
1523.691162109375,2013-07-01
1529.511474609375,2013-07-02
1528.4530029296875,2013-07-03
1531.1800537109375,2013-07-05
1535.2646484375,2013-07-08
1541.4058837890625,2013-07-09
1550.16064453125,2013-07-10
1547.58251953125,2013-07-11
1542.50439453125,2013-07-12
1536.5257568359375,2013-07-15
1429.405517578125,2013-07-16
1437.23681640625,2013-07-17
1462.47412109375,2013-07-18
1465.8875732421875,2013-07-19
1472.39990234375,2013-07-22
1491.8408203125,2013-07-23
1484.4935302734375,2013-07-24
1424.8988037109375,2013-07-25
1358.0765380859375,2013-07-26
1340.3109130859375,2013-07-29
1354.359375,2013-07-30
1371.8797607421875,2013-07-31
1367.4140625,2013-08-01
1368.906005859375,2013-08-02
1340.0302734375,2013-08-05
1320.3861083984375,2013-08-06
1320.20166015625,2013-08-07
1323.6439208984375,2013-08-08
1347.935791015625,2013-08-09
1357.272216796875,2013-08-12
1360.594970703125,2013-08-13
1370.7786865234375,2013-08-14
1363.6424560546875,2013-08-15
1272.6728515625,2013-08-16
1274.3458251953125,2013-08-19
1316.040771484375,2013-08-20
1331.556396484375,2013-08-21
1339.6016845703125,2013-08-22
1338.60205078125,2013-08-23
1359.7431640625,2013-08-26
1421.136962890625,2013-08-27
1435.41015625,2013-08-28
1423.8568115234375,2013-08-29
1425.414306640625,2013-08-30
1415.5472412109375,2013-09-03
1434.2686767578125,2013-09-04
1400.837158203125,2013-09-05
1392.7760009765625,2013-09-06
1423.7669677734375,2013-09-09
1418.802001953125,2013-09-10
1385.7301025390625,2013-09-11
1390.937255859375,2013-09-12
1411.289794921875,2013-09-13
1483.4757080078125,2013-09-16
1409.4481201171875,2013-09-17
1398.5899658203125,2013-09-18
1379.5048828125,2013-09-19
1390.758056640625,2013-09-20
1381.9854736328125,2013-09-23
1350.9921875,2013-09-24
1346.7362060546875,2013-09-25
1366.3681640625,2013-09-26
1358.3702392578125,2013-09-27
1366.730712890625,2013-09-30
1374.5792236328125,2013-10-01
1332.65234375,2013-10-02
1331.1357421875,2013-10-03
1335.271728515625,2013-10-04
1345.154052734375,2013-10-07
1352.9765625,2013-10-08
1365.323486328125,2013-10-09
1352.2939453125,2013-10-10
1360.947509765625,2013-10-11
1343.7298583984375,2013-10-14
1324.7095947265625,2013-10-15
1314.4443359375,2013-10-16
1329.0166015625,2013-10-17
1348.5140380859375,2013-10-18
1353.7216796875,2013-10-21
1352.24365234375,2013-10-22
1361.33447265625,2013-10-23
1373.7025146484375,2013-10-24
1369.9354248046875,2013-10-25
1359.4656982421875,2013-10-28
1343.177001953125,2013-10-29
1319.277587890625,2013-10-30
1319.190673828125,2013-10-31
1297.79345703125,2013-11-01
1275.738037109375,2013-11-04
1264.6165771484375,2013-11-05
1257.8294677734375,2013-11-06
1259.9281005859375,2013-11-07
1274.5433349609375,2013-11-08
1299.2987060546875,2013-11-11
1318.415771484375,2013-11-12
1323.1287841796875,2013-11-13
1322.6087646484375,2013-11-14
1360.2833251953125,2013-11-15
1349.1376953125,2013-11-18
1320.000732421875,2013-11-19
1333.349853515625,2013-11-20
1310.966552734375,2013-11-21
1330.8243408203125,2013-11-22
1370.60546875,2013-11-25
1385.640380859375,2013-11-26
1385.2774658203125,2013-11-27
1381.2305908203125,2013-11-29
1364.6597900390625,2013-12-02
1376.3447265625,2013-12-03
1365.472412109375,2013-12-04
1376.3839111328125,2013-12-05
1379.3809814453125,2013-12-06
1371.634033203125,2013-12-09
1391.995849609375,2013-12-10
1410.035888671875,2013-12-11
1393.329833984375,2013-12-12
1397.092041015625,2013-12-13
1360.01318359375,2013-12-16
1376.6512451171875,2013-12-17
1393.0751953125,2013-12-18
1393.55029296875,2013-12-19
1378.802490234375,2013-12-20
1371.30322265625,2013-12-23
1365.3271484375,2013-12-24
1340.9990234375,2013-12-26
1346.6016845703125,2013-12-27
1345.978759765625,2013-12-30
1351.394775390625,2013-12-31
1329.9476318359375,2014-01-02
1293.169677734375,2014-01-03
1282.266845703125,2014-01-06
1292.3519287109375,2014-01-07
1300.370849609375,2014-01-08
1304.8836669921875,2014-01-09
1303.501220703125,2014-01-10
1305.38427734375,2014-01-13
1315.5523681640625,2014-01-14
1393.2930908203125,2014-01-15
1367.7003173828125,2014-01-16
1371.0316162109375,2014-01-17
1351.8212890625,2014-01-21
1351.0870361328125,2014-01-22
1327.718017578125,2014-01-23
1333.311767578125,2014-01-24
1331.268798828125,2014-01-27
1335.2421875,2014-01-28
1317.95068359375,2014-01-29
1326.764404296875,2014-01-30
1333.6129150390625,2014-01-31
1317.437255859375,2014-02-03
1337.03466796875,2014-02-04
1363.6473388671875,2014-02-05
1375.76171875,2014-02-06
1383.30419921875,2014-02-07
1376.065673828125,2014-02-10
1391.6727294921875,2014-02-11
1391.80712890625,2014-02-12
1390.127685546875,2014-02-13
1402.24755859375,2014-02-14
1397.2542724609375,2014-02-18
1402.9915771484375,2014-02-19
1404.660888671875,2014-02-20
1397.10791015625,2014-02-21
1403.361572265625,2014-02-24
1414.48388671875,2014-02-25
1424.373779296875,2014-02-26
1433.473876953125,2014-02-27
1433.52587890625,2014-02-28
1404.5916748046875,2014-03-03
1407.49462890625,2014-03-04
1405.9324951171875,2014-03-05
1411.535400390625,2014-03-06
1422.3795166015625,2014-03-07
1439.300048828125,2014-03-10
1423.612060546875,2014-03-11
1401.7877197265625,2014-03-12
1367.9393310546875,2014-03-13
1376.444580078125,2014-03-14
1413.445556640625,2014-03-17
1421.986328125,2014-03-18
1438.8369140625,2014-03-19
1458.361083984375,2014-03-20
1473.177978515625,2014-03-21
1448.07861328125,2014-03-24
1435.46337890625,2014-03-25
1441.705322265625,2014-03-26
1449.99365234375,2014-03-27
1456.859619140625,2014-03-28
1451.189453125,2014-03-31
1473.09130859375,2014-04-01
1497.8331298828125,2014-04-02
1502.9285888671875,2014-04-03
1491.1934814453125,2014-04-04
1484.5125732421875,2014-04-07
1480.2835693359375,2014-04-08
1489.3043212890625,2014-04-09
1513.7537841796875,2014-04-10
1504.5523681640625,2014-04-11
1488.836669921875,2014-04-14
1484.866943359375,2014-04-15
1501.365478515625,2014-04-16
1513.470947265625,2014-04-17
1514.9422607421875,2014-04-21
1499.42919921875,2014-04-22
1494.428466796875,2014-04-23
1478.8310546875,2014-04-24
1473.913330078125,2014-04-25
1490.8984375,2014-04-28
1506.87353515625,2014-04-29
1507.930908203125,2014-04-30
1503.5826416015625,2014-05-01
1474.2808837890625,2014-05-02
1449.6805419921875,2014-05-05
1452.370849609375,2014-05-06
1445.3272705078125,2014-05-07
1435.3768310546875,2014-05-08
1444.893798828125,2014-05-09
1466.478515625,2014-05-12
1472.91552734375,2014-05-13
1470.7572021484375,2014-05-14
1497.213623046875,2014-05-15
1495.8807373046875,2014-05-16
1477.996337890625,2014-05-19
1486.088623046875,2014-05-20
1493.351318359375,2014-05-21
1502.0325927734375,2014-05-22
1528.0123291015625,2014-05-23
1522.271728515625,2014-05-27
1505.6962890625,2014-05-28
1491.2432861328125,2014-05-29
1494.4461669921875,2014-05-30
1493.7843017578125,2014-06-02
1498.1517333984375,2014-06-03
1500.2801513671875,2014-06-04
1494.231689453125,2014-06-05
1488.91943359375,2014-06-06
1475.3138427734375,2014-06-09
1475.146240234375,2014-06-10
1481.9317626953125,2014-06-11
1483.5274658203125,2014-06-12
1471.31591796875,2014-06-13
1440.15283203125,2014-06-16
1443.31298828125,2014-06-17
1436.826171875,2014-06-18
1427.1185302734375,2014-06-19
1430.601806640625,2014-06-20
1434.48388671875,2014-06-23
1440.23046875,2014-06-24
1435.305908203125,2014-06-25
1428.79541015625,2014-06-26
1439.03564453125,2014-06-27
1444.50048828125,2014-06-30
1406.9027099609375,2014-07-01
1386.4500732421875,2014-07-02
1390.59423828125,2014-07-03
1387.6312255859375,2014-07-07
1364.782470703125,2014-07-08
1332.5035400390625,2014-07-09
1316.825439453125,2014-07-10
1329.803955078125,2014-07-11
1294.2147216796875,2014-07-14
1314.6888427734375,2014-07-15
1180.86962890625,2014-07-16
1159.8765869140625,2014-07-17
1162.480224609375,2014-07-18
1160.1004638671875,2014-07-21
1161.8653564453125,2014-07-22
1176.3480224609375,2014-07-23
1197.0986328125,2014-07-24
1223.072021484375,2014-07-25
1217.167724609375,2014-07-28
1240.26171875,2014-07-29
1245.818359375,2014-07-30
1227.0638427734375,2014-07-31
1209.7908935546875,2014-08-01
1202.4334716796875,2014-08-04
1208.8150634765625,2014-08-05
1214.8603515625,2014-08-06
1223.738037109375,2014-08-07
1243.482177734375,2014-08-08
1276.050537109375,2014-08-11
1322.1171875,2014-08-12
1311.8338623046875,2014-08-13
1261.34716796875,2014-08-14
1232.3154296875,2014-08-15
1056.792236328125,2014-08-18
1046.354736328125,2014-08-19
1067.501953125,2014-08-20
1085.909912109375,2014-08-21
1100.5609130859375,2014-08-22
1142.9713134765625,2014-08-25
1144.322998046875,2014-08-26
1064.4188232421875,2014-08-27
1026.544677734375,2014-08-28
1038.9698486328125,2014-08-29
1044.405029296875,2014-09-02
1065.3067626953125,2014-09-03
1051.974365234375,2014-09-04
1035.6072998046875,2014-09-05
1039.3035888671875,2014-09-08
1053.75732421875,2014-09-09
1051.26416015625,2014-09-10
1039.8033447265625,2014-09-11
1020.2171020507812,2014-09-12
1083.04296875,2014-09-15
978.3720703125,2014-09-16
982.9617309570312,2014-09-17
974.5029907226562,2014-09-18
977.9867553710938,2014-09-19
974.7354736328125,2014-09-22
974.9810180664062,2014-09-23
951.077880859375,2014-09-24
953.7470092773438,2014-09-25
958.316650390625,2014-09-26
942.9857177734375,2014-09-29
945.8389282226562,2014-09-30
969.953125,2014-10-01
945.535888671875,2014-10-02
944.7990112304688,2014-10-03
945.711181640625,2014-10-06
965.7396240234375,2014-10-07
988.8843383789062,2014-10-08
971.489990234375,2014-10-09
970.696044921875,2014-10-10
997.012939453125,2014-10-13
984.4030151367188,2014-10-14
1010.5036010742188,2014-10-15
1001.71484375,2014-10-16
983.8505249023438,2014-10-17
984.7318115234375,2014-10-20
977.4105834960938,2014-10-21
993.7947998046875,2014-10-22
999.468017578125,2014-10-23
1011.0523071289062,2014-10-24
1018.2855834960938,2014-10-27
1014.7601318359375,2014-10-28
1031.1859130859375,2014-10-29
1038.2945556640625,2014-10-30
1046.18359375,2014-10-31
1032.0028076171875,2014-11-03
1023.5020751953125,2014-11-04
993.1387939453125,2014-11-05
978.4788208007812,2014-11-06
996.0165405273438,2014-11-07
1006.974609375,2014-11-10
1011.2630615234375,2014-11-11
1020.8403930664062,2014-11-12
1034.7047119140625,2014-11-13
1023.2601318359375,2014-11-14
1041.6400146484375,2014-11-17
1033.377197265625,2014-11-18
1028.9521484375,2014-11-19
1016.5752563476562,2014-11-20
1014.8408813476562,2014-11-21
1042.6964111328125,2014-11-24
1038.522705078125,2014-11-25
1054.5892333984375,2014-11-26
1052.068115234375,2014-11-28
1035.955322265625,2014-12-01
1022.1341552734375,2014-12-02
1017.3148803710938,2014-12-03
1004.9634399414062,2014-12-04
1013.789794921875,2014-12-05
1041.56298828125,2014-12-08
1058.854736328125,2014-12-09
1059.5745849609375,2014-12-10
1077.704345703125,2014-12-11
1058.176025390625,2014-12-12
1059.1474609375,2014-12-15
1062.4736328125,2014-12-16
1056.45361328125,2014-12-17
1035.0947265625,2014-12-18
1037.5166015625,2014-12-19
1035.05615234375,2014-12-22
1034.7603759765625,2014-12-23
1039.9788818359375,2014-12-24
1024.97705078125,2014-12-26
1024.8837890625,2014-12-29
1041.6351318359375,2014-12-30
1033.130126953125,2014-12-31
1004.2719116210938,2015-01-02
976.653564453125,2015-01-05
988.324462890625,2015-01-06
1017.14306640625,2015-01-07
1028.15478515625,2015-01-08
1023.0015258789062,2015-01-09
1015.4627075195312,2015-01-12
995.259765625,2015-01-13
968.0086669921875,2015-01-14
1002.0318603515625,2015-01-15
1018.9721069335938,2015-01-16
998.1632080078125,2015-01-20
996.39990234375,2015-01-21
998.0897827148438,2015-01-22
992.5096435546875,2015-01-23
990.841552734375,2015-01-26
985.8629760742188,2015-01-27
991.91357421875,2015-01-28
985.2000732421875,2015-01-29
988.08251953125,2015-01-30
982.1416015625,2015-02-02
974.0669555664062,2015-02-03
1012.3629760742188,2015-02-04
997.3782348632812,2015-02-05
990.1046142578125,2015-02-06
996.9398803710938,2015-02-09
994.5418090820312,2015-02-10
1011.1430053710938,2015-02-11
1007.0485229492188,2015-02-12
1005.6692504882812,2015-02-13
1009.0362548828125,2015-02-17
1013.9775390625,2015-02-18
1015.5354614257812,2015-02-19
1027.513916015625,2015-02-20
1014.0432739257812,2015-02-23
1004.2330932617188,2015-02-24
1024.3638916015625,2015-02-25
1010.7578125,2015-02-26
1014.9705810546875,2015-02-27
1012.3679809570312,2015-03-02
999.9043579101562,2015-03-03
980.6980590820312,2015-03-04
965.2732543945312,2015-03-05
949.6343994140625,2015-03-06
943.3055419921875,2015-03-09
955.0034790039062,2015-03-10
953.032958984375,2015-03-11
944.6651611328125,2015-03-12
952.8795166015625,2015-03-13
1003.1249389648438,2015-03-16
982.2117919921875,2015-03-17
979.5388793945312,2015-03-18
975.4290161132812,2015-03-19
986.3653564453125,2015-03-20
993.6754150390625,2015-03-23
1001.4027709960938,2015-03-24
1003.5199584960938,2015-03-25
1007.781494140625,2015-03-26
996.5192260742188,2015-03-27
987.8232421875,2015-03-30
984.6162109375,2015-03-31
1002.83056640625,2015-04-01
1009.4757080078125,2015-04-02
1008.1451416015625,2015-04-06
998.8465576171875,2015-04-07
999.982421875,2015-04-08
990.4098510742188,2015-04-09
994.8619995117188,2015-04-10
972.6368408203125,2015-04-13
968.5347290039062,2015-04-14
981.8759765625,2015-04-15
993.4661254882812,2015-04-16
983.1179809570312,2015-04-17
990.2719116210938,2015-04-20
998.6458129882812,2015-04-21
989.8967895507812,2015-04-22
995.1900634765625,2015-04-23
991.0145263671875,2015-04-24
985.3919677734375,2015-04-27
981.8598022460938,2015-04-28
990.8563842773438,2015-04-29
990.0037841796875,2015-04-30
982.1784057617188,2015-05-01
962.7291870117188,2015-05-04
961.2273559570312,2015-05-05
976.4033203125,2015-05-06
983.0108642578125,2015-05-07
972.50927734375,2015-05-08
966.1369018554688,2015-05-11
967.7944946289062,2015-05-12
959.5747680664062,2015-05-13
959.0933227539062,2015-05-14
984.3239135742188,2015-05-15
965.575439453125,2015-05-18
967.7704467773438,2015-05-19
970.2977905273438,2015-05-20
959.5924682617188,2015-05-21
958.9348754882812,2015-05-22
955.5623779296875,2015-05-26
946.073486328125,2015-05-27
947.6541748046875,2015-05-28
949.8606567382812,2015-05-29
954.8135375976562,2015-06-01
954.0890502929688,2015-06-02
959.7337646484375,2015-06-03
966.1510009765625,2015-06-04
965.97900390625,2015-06-05
970.9301147460938,2015-06-08
966.93603515625,2015-06-09
978.50830078125,2015-06-10
982.5884399414062,2015-06-11
972.244384765625,2015-06-12
965.1323852539062,2015-06-15
962.6990966796875,2015-06-16
975.0460815429688,2015-06-17
991.0394287109375,2015-06-18
1001.6591186523438,2015-06-19
998.3568115234375,2015-06-22
1006.5161743164062,2015-06-23
1013.4378051757812,2015-06-24
1003.3096313476562,2015-06-25
1010.6509399414062,2015-06-26
1026.891845703125,2015-06-29
1011.6307983398438,2015-06-30
1027.2352294921875,2015-07-01
1044.01416015625,2015-07-02
1029.58154296875,2015-07-06
1012.8893432617188,2015-07-07
986.5512084960938,2015-07-08
980.6104125976562,2015-07-09
1005.53564453125,2015-07-10
1030.905517578125,2015-07-13
1029.1783447265625,2015-07-14
1042.767578125,2015-07-15
1011.10009765625,2015-07-16
1008.8433227539062,2015-07-17
998.2009887695312,2015-07-20
996.0679321289062,2015-07-21
1007.2568359375,2015-07-22
1019.5245971679688,2015-07-23
1016.8048095703125,2015-07-24
995.8506469726562,2015-07-27
958.3450317382812,2015-07-28
955.3187255859375,2015-07-29
973.806396484375,2015-07-30
988.3866577148438,2015-07-31
980.189208984375,2015-08-03
963.7384033203125,2015-08-04
960.5559692382812,2015-08-05
968.61279296875,2015-08-06
976.2865600585938,2015-08-07
984.3478393554688,2015-08-10
1019.4573974609375,2015-08-11
1013.85107421875,2015-08-12
955.7650756835938,2015-08-13
944.2484130859375,2015-08-14
964.8707885742188,2015-08-17
904.2418212890625,2015-08-18
897.4097900390625,2015-08-19
894.2329711914062,2015-08-20
905.8729858398438,2015-08-21
911.7633666992188,2015-08-24
889.8613891601562,2015-08-25
889.9697875976562,2015-08-26
881.8462524414062,2015-08-27
881.0740356445312,2015-08-28
886.0338134765625,2015-08-31
887.989990234375,2015-09-01
881.6724853515625,2015-09-02
873.65625,2015-09-03
874.2591552734375,2015-09-04
871.8489379882812,2015-09-08
881.359619140625,2015-09-09
881.5429077148438,2015-09-10
877.8223266601562,2015-09-11
873.6820678710938,2015-09-14
914.2109375,2015-09-15
911.931884765625,2015-09-16
917.719970703125,2015-09-17
906.5176391601562,2015-09-18
910.7366333007812,2015-09-21
899.3875122070312,2015-09-22
901.2884521484375,2015-09-23
895.335205078125,2015-09-24
897.413330078125,2015-09-25
917.7922973632812,2015-09-28
913.3178100585938,2015-09-29
910.5269775390625,2015-09-30
939.484375,2015-10-01
928.0376586914062,2015-10-02
922.2223510742188,2015-10-05
909.5093383789062,2015-10-06
921.0242919921875,2015-10-07
921.323974609375,2015-10-08
927.035888671875,2015-10-09
947.4443359375,2015-10-12
919.11181640625,2015-10-13
957.8652954101562,2015-10-14
944.6013793945312,2015-10-15
940.0117797851562,2015-10-16
937.912109375,2015-10-19
935.5760498046875,2015-10-20
932.2693481445312,2015-10-21
934.3187866210938,2015-10-22
941.2891235351562,2015-10-23
930.9934692382812,2015-10-26
929.4654541015625,2015-10-27
915.8111572265625,2015-10-28
917.1095581054688,2015-10-29
904.0542602539062,2015-10-30
889.1531982421875,2015-11-02
884.4534912109375,2015-11-03
878.8749389648438,2015-11-04
876.8258056640625,2015-11-05
868.2489624023438,2015-11-06
860.2202758789062,2015-11-09
865.9581909179688,2015-11-10
862.2977294921875,2015-11-11
860.3724365234375,2015-11-12
863.605712890625,2015-11-13
884.5142211914062,2015-11-16
875.9518432617188,2015-11-17
880.2644653320312,2015-11-18
897.1321411132812,2015-11-19
887.025390625,2015-11-20
891.7175903320312,2015-11-23
898.04541015625,2015-11-24
891.780029296875,2015-11-25
900.3411254882812,2015-11-27
894.048095703125,2015-11-30
910.1443481445312,2015-12-01
917.33935546875,2015-12-02
919.7623291015625,2015-12-03
923.3387451171875,2015-12-04
931.7770385742188,2015-12-07
935.4309692382812,2015-12-08
923.8239135742188,2015-12-09
911.443603515625,2015-12-10
910.7835693359375,2015-12-11
912.5518798828125,2015-12-14
903.6943969726562,2015-12-15
905.2376708984375,2015-12-16
905.701171875,2015-12-17
910.6378784179688,2015-12-18
916.2551879882812,2015-12-21
913.2691040039062,2015-12-22
911.9840698242188,2015-12-23
907.1641845703125,2015-12-24
890.6265258789062,2015-12-28
884.0321044921875,2015-12-29
882.2410888671875,2015-12-30
880.0025024414062,2015-12-31
875.8016357421875,2016-01-04
867.2861938476562,2016-01-05
864.488037109375,2016-01-06
866.0745849609375,2016-01-07
871.9224243164062,2016-01-08
877.0238037109375,2016-01-11
877.1333618164062,2016-01-12
882.5097045898438,2016-01-13
891.7515869140625,2016-01-14
927.3447265625,2016-01-15
909.4959106445312,2016-01-19
911.8763427734375,2016-01-20
913.1512451171875,2016-01-21
915.9158935546875,2016-01-22
906.3175048828125,2016-01-25
910.5421752929688,2016-01-26
906.1819458007812,2016-01-27
914.0971069335938,2016-01-28
917.3174438476562,2016-01-29
912.7728881835938,2016-02-01
908.27685546875,2016-02-02
921.7649536132812,2016-02-03
917.629638671875,2016-02-04
921.3298950195312,2016-02-05
914.4103393554688,2016-02-08
900.1522827148438,2016-02-09
904.3046264648438,2016-02-10
897.044189453125,2016-02-11
909.0925903320312,2016-02-12
898.577880859375,2016-02-16
923.4852294921875,2016-02-17
924.1801147460938,2016-02-18
915.3607177734375,2016-02-19
913.9213256835938,2016-02-22
921.1810302734375,2016-02-23
907.101806640625,2016-02-24
897.58984375,2016-02-25
890.997802734375,2016-02-26
877.6123046875,2016-02-29
856.91259765625,2016-03-01
853.0850219726562,2016-03-02
851.1599731445312,2016-03-03
851.8751831054688,2016-03-04
864.0042724609375,2016-03-07
873.93359375,2016-03-08
872.5741577148438,2016-03-09
875.7074584960938,2016-03-10
874.6156616210938,2016-03-11
879.9074096679688,2016-03-14
914.81005859375,2016-03-15
915.2833862304688,2016-03-16
914.7724609375,2016-03-17
933.41748046875,2016-03-18
918.87939453125,2016-03-21
928.4824829101562,2016-03-22
949.6905517578125,2016-03-23
934.0576782226562,2016-03-24
937.0861206054688,2016-03-28
934.3231811523438,2016-03-29
944.6376953125,2016-03-30
942.5466918945312,2016-03-31
962.0436401367188,2016-04-01
940.279052734375,2016-04-04
942.0385131835938,2016-04-05
941.4818725585938,2016-04-06
936.0554809570312,2016-04-07
938.7241821289062,2016-04-08
946.1574096679688,2016-04-11
960.1859130859375,2016-04-12
978.7152709960938,2016-04-13
1000.2640991210938,2016-04-14
981.6262817382812,2016-04-15
983.3970336914062,2016-04-18
984.7474975585938,2016-04-19
1014.8021850585938,2016-04-20
1037.453369140625,2016-04-21
1038.623046875,2016-04-22
1027.8470458984375,2016-04-25
1015.8549194335938,2016-04-26
1027.966064453125,2016-04-27
1024.95361328125,2016-04-28
1025.047607421875,2016-04-29
1010.0955200195312,2016-05-02
1012.7533569335938,2016-05-03
1012.5537109375,2016-05-04
1005.25732421875,2016-05-05
995.3771362304688,2016-05-06
993.9247436523438,2016-05-09
1005.4332885742188,2016-05-10
1033.84716796875,2016-05-11
1059.6212158203125,2016-05-12
1048.220458984375,2016-05-13
1080.8848876953125,2016-05-16
1079.9183349609375,2016-05-17
1106.740478515625,2016-05-18
1114.0904541015625,2016-05-19
1108.1015625,2016-05-20
1124.552978515625,2016-05-23
1091.0013427734375,2016-05-24
1081.177490234375,2016-05-25
1100.4974365234375,2016-05-26
1120.4718017578125,2016-05-27
1112.642333984375,2016-05-31
1110.807861328125,2016-06-01
1127.278076171875,2016-06-02
1181.7178955078125,2016-06-03
1200.920654296875,2016-06-06
1200.8558349609375,2016-06-07
1209.666259765625,2016-06-08
1258.46142578125,2016-06-09
1268.1876220703125,2016-06-10
1288.54638671875,2016-06-13
1244.148193359375,2016-06-14
1203.63134765625,2016-06-15
1188.58203125,2016-06-16
1165.2645263671875,2016-06-17
1162.6121826171875,2016-06-20
1155.7391357421875,2016-06-21
1175.02490234375,2016-06-22
1177.1380615234375,2016-06-23
1159.56298828125,2016-06-24
1123.920166015625,2016-06-27
1106.992919921875,2016-06-28
